symbol,LS,Correlation,FDR,mLog10pval,TF,Stage,Cell
FAM53A,10.034532549715,0.560690187657389,4.92389607986621e-42,2.43095727693367,CEBPZ,Inter,Unknow
ZNF579,10.8949696299929,0.553460264576387,8.8184930574539e-41,2.01871118457618,CEBPZ,Inter,Unknow
DDO,16.149642664845,0.546821778734707,1.17297870612059e-39,2.18671411389814,CEBPZ,Inter,Unknow
B3GALT4,11.1619957874106,0.537201675335006,4.50843564838578e-38,2.01871118457618,CEBPZ,Inter,Unknow
PAQR4,21.4985853422025,0.525638132944533,3.10683956610932e-36,2.36447004108358,CEBPZ,Inter,Unknow
PTOV1-AS1,10.8991286898396,0.522838974455688,8.44559733038056e-36,2.18671411389814,CEBPZ,Inter,Unknow
ZNF44,10.6809953798767,0.509839104950134,7.79479111439603e-34,3.63056110791727,CEBPZ,Inter,Unknow
RPL13,11.5333791922994,0.889462769275886,2.65678302302332e-169,2.32061462587514,ELF1,Inter,Mic
HPS3,24.9651994350768,0.853530949521539,3.00525396876233e-141,3.18767534080178,ELF1,Inter,Mic
RPL18A,20.8342920159261,0.846762671844277,8.343846724137e-137,2.82694824239031,ELF1,Inter,Mic
RPS5,16.5291999122626,0.842925305553498,2.21669723831185e-134,2.62755926170488,ELF1,Inter,Mic
DTX2,13.8546119706132,0.837496749958415,4.65535606334659e-131,3.15325458034565,ELF1,Inter,Mic
SP110,27.2787815244722,0.831831295200411,1.01751404347788e-127,3.18767534080178,ELF1,Inter,Mic
ALDH3B1,32.7964793038946,0.830856122404475,3.71158666266112e-127,3.69638082892006,ELF1,Inter,Mic
USPL1,24.6156207049698,0.829313323151089,2.82425990318988e-126,2.2717923034386,ELF1,Inter,Mic
SAMHD1,22.8620408400514,0.827884110777737,1.82011671507087e-125,2.15792242669438,ELF1,Inter,Mic
SIPA1,46.3861325767326,0.823133890276346,7.85427940091693e-123,3.06911804586154,ELF1,Inter,Mic
COLGALT1,44.2783247680767,0.822678940351836,1.39109725060667e-122,3.8465938548963,ELF1,Inter,Mic
FGD3,39.9229204389783,0.822109555204989,2.83739762024332e-122,3.21520405911844,ELF1,Inter,Mic
DUSP1,26.8941206173233,0.82001011059426,3.84609967123905e-121,2.38881544206843,ELF1,Inter,Mic
NINJ1,37.2495446040919,0.818951145608552,1.41443446417294e-120,2.38881544206843,ELF1,Inter,Mic
SBNO2,65.3296719098904,0.813385384097317,1.15099507260359e-117,5.65666973836676,ELF1,Inter,Mic
USP6NL,27.1531115000225,0.813180660006311,1.46708357222922e-117,2.05180888694435,ELF1,Inter,Mic
AKR1A1,19.5145019937123,0.812565086112358,3.03159165814333e-117,2.54544250548599,ELF1,Inter,Mic
ELF4,15.1219885450341,0.800739636710168,2.13564911731839e-111,2.32061462587514,ELF1,Inter,Mic
CMTM3,20.351775129375,0.800413591418822,3.05725038708266e-111,2.15792242669438,ELF1,Inter,Mic
APOBEC3G,40.9335179031258,0.799135414400917,1.23892195235372e-110,2.87289824194216,ELF1,Inter,Mic
SNX18,25.4836071708605,0.794920321891938,1.16361866478571e-108,2.18806770280109,ELF1,Inter,Mic
MFNG,64.9008136167371,0.794371000926528,2.0861724089809e-108,3.60763045442458,ELF1,Inter,Mic
SP140L,33.2852024023162,0.794270100035615,2.32116493251391e-108,2.99847913098802,ELF1,Inter,Mic
IFI30,106.135838849132,0.79152991379812,4.15142135177195e-107,8.34032576397933,ELF1,Inter,Mic
TCIRG1,36.1088409250194,0.790297742810225,1.49829188633595e-106,3.33586675074245,ELF1,Inter,Mic
TMEM119,49.7385008506343,0.789988431437746,2.06471402853604e-106,3.05766861481747,ELF1,Inter,Mic
PPARD,31.4417610852439,0.789607534688454,3.06290541912856e-106,2.2717923034386,ELF1,Inter,Mic
ARAP1,18.9366175476464,0.788627465759748,8.41484090829506e-106,2.87289824194216,ELF1,Inter,Mic
SP100,41.0884984601422,0.788554916191582,9.06399906024036e-106,2.87289824194216,ELF1,Inter,Mic
SELPLG,50.487424167358,0.788088133748752,1.46195074184657e-105,2.64939784691408,ELF1,Inter,Mic
C3,47.5214311681179,0.787955352110978,1.67484967565916e-105,2.83652490361084,ELF1,Inter,Mic
ARHGAP45,65.1342571790487,0.787421159825971,2.89165450820478e-105,5.00625718426516,ELF1,Inter,Mic
BST2,36.6776415242898,0.787228648510745,3.52025551098293e-105,2.87289824194216,ELF1,Inter,Mic
KCNQ1,41.9947688574701,0.785206567314505,2.73742444483708e-104,2.18806770280109,ELF1,Inter,Mic
SUSD3,36.6644922240408,0.78497271158511,3.46460215063468e-104,2.2717923034386,ELF1,Inter,Mic
VAV1,47.8679174014021,0.7842612782038,7.08140668112274e-104,2.83652490361084,ELF1,Inter,Mic
APOBEC3C,21.3244588213713,0.783903988514484,1.013091196237e-103,2.6597095314196,ELF1,Inter,Mic
MAP3K8,29.6722919238251,0.782854037511712,2.89184073059725e-103,2.05180888694435,ELF1,Inter,Mic
PAK2,12.0001810611869,0.7819380580736,7.18653264997598e-103,2.1291066678832,ELF1,Inter,Mic
SYNGR2,39.8756017063027,0.780672842705129,2.51281288129262e-102,2.69323687044068,ELF1,Inter,Mic
ADGRE1,41.3072140314736,0.779306923403352,9.6153928177173e-102,2.38881544206843,ELF1,Inter,Mic
UNC93B1,38.6319725066865,0.777648707249343,4.8362999462799e-101,3.51638182275124,ELF1,Inter,Mic
LRRC25,101.421673765438,0.773875166556232,1.81284078815616e-99,7.02148768049016,ELF1,Inter,Mic
DEF6,33.1121842674867,0.773754152629922,2.03420395138134e-99,2.2717923034386,ELF1,Inter,Mic
PLVAP,37.5708131850802,0.767930212578454,4.75013403410319e-97,3.50929301829478,ELF1,Inter,Mic
TMEM173,27.5214616977879,0.767219702665524,9.14156128170728e-97,2.04422376643499,ELF1,Inter,Mic
U2AF2,11.3996947675361,0.765540331674374,4.25644857533061e-96,2.86207208454944,ELF1,Inter,Mic
PPP1R12C,10.3047794605759,0.764022466916666,1.68937823313012e-95,2.81592555589425,ELF1,Inter,Mic
UBA52,16.4414318214089,0.763833269630248,2.00548802206258e-95,2.48049689807159,ELF1,Inter,Mic
RABEP2,14.914465765024,0.758678217378213,1.99625996891975e-93,3.15325458034565,ELF1,Inter,Mic
JAK3,35.5070848440904,0.758192326303897,3.06238884092492e-93,2.15792242669438,ELF1,Inter,Mic
SP140,32.2398430689247,0.753839849917278,1.35260071866362e-91,2.99847913098802,ELF1,Inter,Mic
ZNF28,20.2083454355389,0.752061760823784,6.21523596473079e-91,3.59962875214687,ELF1,Inter,Mic
ATP6V0E1,26.8143329813289,0.749769877769023,4.35103177680263e-90,2.15792242669438,ELF1,Inter,Mic
SNHG19,12.4962650001344,0.745255675614925,1.89042522253523e-88,2.32061462587514,ELF1,Inter,Mic
ITPR2,14.3261202151992,0.741416065442744,4.39251797099581e-87,2.6597095314196,ELF1,Inter,Mic
CEBPB,50.0599220769357,0.733665293174463,2.13144608158647e-84,3.06911804586154,ELF1,Inter,Mic
ATRAID,16.370853900478,0.728672466908682,1.02219672613216e-82,2.1291066678832,ELF1,Inter,Mic
SOCS3,26.0106365340028,0.726580806950443,5.04355208778996e-82,2.09594483564898,ELF1,Inter,Mic
NCOA5,22.1957651949616,0.72612338980885,7.13371541927795e-82,2.86207208454944,ELF1,Inter,Mic
BISPR,32.8096876623257,0.725755717610281,9.42622749791355e-82,2.2717923034386,ELF1,Inter,Mic
CD300LF,49.0802083088561,0.72551502401429,1.13077194573907e-81,2.55837878975678,ELF1,Inter,Mic
CTDNEP1,22.9986075992741,0.722602933659471,1.00722563940617e-80,3.16960753223423,ELF1,Inter,Mic
DDI2,10.8363528466258,0.719315395225609,1.14878355070689e-79,2.32061462587514,ELF1,Inter,Mic
RELA,63.975255531933,0.716933738533997,6.56468068270915e-79,3.73026858777409,ELF1,Inter,Mic
ZNF564,10.6042818161842,0.715261351439247,2.20662427457043e-78,2.1291066678832,ELF1,Inter,Mic
CD40,21.3905793236465,0.713409256180998,8.37115137723053e-78,2.6597095314196,ELF1,Inter,Mic
ZNF600,18.5415486611367,0.713373837889729,8.58682829664348e-78,3.15325458034565,ELF1,Inter,Mic
MBD4,25.7517616604826,0.71221061472539,1.97101535058307e-77,2.38881544206843,ELF1,Inter,Mic
ANKMY1,15.1633567596587,0.708155767510363,3.46210711048199e-76,4.07683586109895,ELF1,Inter,Mic
IL12RB1,89.6777862342155,0.705473191829989,2.24472884855608e-75,6.51647689053942,ELF1,Inter,Mic
CFD,39.8001869965554,0.702646244031659,1.57364964512183e-74,4.35698193074591,ELF1,Inter,Mic
INO80E,19.043638745945,0.695101014433637,2.54189559943964e-72,2.52678498815712,ELF1,Inter,Mic
SMURF2,15.7699370836334,0.69350952837377,7.28099849489499e-72,3.18767534080178,ELF1,Inter,Mic
ORAI3,25.8220184687794,0.692992194053465,1.02406117705099e-71,2.39436805537006,ELF1,Inter,Mic
CBL,11.0583181581489,0.692519060333795,1.39806294061206e-71,2.62755926170488,ELF1,Inter,Mic
ZNF611,14.6081511228684,0.690573830863606,4.98824284364781e-71,3.59962875214687,ELF1,Inter,Mic
ATP7A,13.917985254145,0.689773744559476,8.39532491524393e-71,2.13381025264257,ELF1,Inter,Mic
ZNF816,17.8092611881444,0.688163756723285,2.38011686215327e-70,2.62755926170488,ELF1,Inter,Mic
C19orf25,14.2000781173592,0.685258327271469,1.53426601071979e-69,2.81592555589425,ELF1,Inter,Mic
TRG-AS1,12.4104144453992,0.681006347401415,2.25280801155165e-68,5.33477562988094,ELF1,Inter,Mic
ORAI1,13.5843898098804,0.678426880893955,1.12493217968808e-67,2.04422376643499,ELF1,Inter,Mic
PGLS,17.2062915441039,0.677033746173283,2.66411119493295e-67,2.87289824194216,ELF1,Inter,Mic
SH3BP1,43.7217164103235,0.67250000957349,4.25509055757247e-66,3.8465938548963,ELF1,Inter,Mic
ARRDC2,37.5918801108517,0.67193020215908,6.00741714488942e-66,2.04378961416734,ELF1,Inter,Mic
SRCAP,21.2977626716819,0.671536215765839,7.62064898447108e-66,2.3201710165457,ELF1,Inter,Mic
MCOLN1,19.3654829971118,0.662093134146106,2.0514796286372e-63,3.18767534080178,ELF1,Inter,Mic
KMT2D,16.9205520808569,0.655838751753461,7.46899294588994e-62,2.48049689807159,ELF1,Inter,Mic
VAMP8,45.9748362543044,0.655063706142061,1.15898521244164e-61,2.30914648413207,ELF1,Inter,Mic
STK24,11.7872833358586,0.650582405963935,1.43586401574287e-60,2.32061462587514,ELF1,Inter,Mic
SART3,16.9567600830548,0.648181233104836,5.43141403005366e-60,2.87289824194216,ELF1,Inter,Mic
GPR108,18.4907756390473,0.647928905999058,6.24121984236348e-60,2.00872633294868,ELF1,Inter,Mic
SSH1,38.7778247863635,0.634760834775714,7.40862160566141e-57,2.94832872219945,ELF1,Inter,Mic
FES,13.7514150673163,0.634312718263369,9.37136640036634e-57,2.25833668961587,ELF1,Inter,Mic
UBE2D2,17.6296583131104,0.630072166747634,8.49096761810805e-56,2.6597095314196,ELF1,Inter,Mic
ELL,49.1654159525564,0.629942510805361,9.07780156462763e-56,3.55456395773485,ELF1,Inter,Mic
ETS2,22.9352383080168,0.629881391240317,9.36814446344774e-56,2.52678498815712,ELF1,Inter,Mic
ZNF845,15.0225046754787,0.628544277420873,1.86316055277706e-55,5.33477562988094,ELF1,Inter,Mic
TMEM259,41.5239730943309,0.606320173889881,1.05849370605833e-50,4.70099339368387,ELF1,Inter,Mic
ARID3A,36.9834842629597,0.605442723373691,1.60179054438177e-50,3.55456395773485,ELF1,Inter,Mic
RASA3,12.2376415849931,0.60209336613333,7.69918533535549e-50,2.6597095314196,ELF1,Inter,Mic
PRDM11,16.6767719824122,0.599195086915119,2.95262696704335e-49,2.1291066678832,ELF1,Inter,Mic
EMG1,14.8760257076121,0.595915940214052,1.32880098187947e-48,2.54544250548599,ELF1,Inter,Mic
PLXND1,18.7521923002805,0.593546867523502,3.89682160905196e-48,2.05180888694435,ELF1,Inter,Mic
DAZAP1,27.0514595868995,0.592372584227413,6.6214891198806e-48,2.08555763538082,ELF1,Inter,Mic
TRIP10,17.4803837463927,0.578677354779959,2.73876704881024e-45,3.08146591667883,ELF1,Inter,Mic
LSM4,29.2689612131513,0.54948133706264,4.18935430289518e-40,4.98466788503289,ELF1,Inter,Mic
USP39,30.237749767337,0.5480723012552,7.23675281334996e-40,2.55837878975678,ELF1,Inter,Mic
SMYD4,24.3805920145164,0.531781597006012,3.34671099199254e-37,2.18806770280109,ELF1,Inter,Mic
MAP3K11,43.3466707526457,0.527430208395747,1.6296139704564e-36,2.60501256673652,ELF1,Inter,Mic
ZNF525,13.103176186619,0.507373249816703,1.79970686400632e-33,3.15325458034565,ELF1,Inter,Mic
RPL13,13.3911757649793,0.855897174089024,7.45315687413596e-143,3.28919860778895,ELF4,Inter,Mic
RPL18A,13.9879380441919,0.828480299195345,8.38897370716082e-126,2.24472356959472,ELF4,Inter,Mic
B2M,12.5645851825015,0.828139171190254,1.30786232943372e-125,3.08389833344811,ELF4,Inter,Mic
PRRC2C,7.18936204569992,0.814005362065174,5.51225608165919e-118,3.97970714173063,ELF4,Inter,Mic
ZNF813,7.20957400871238,0.812900456664903,2.04345745375627e-117,2.65307493348044,ELF4,Inter,Mic
SPG11,10.5793629294162,0.811835163029537,7.14554289272707e-117,3.08389833344811,ELF4,Inter,Mic
ALDH3B1,24.275447445896,0.802617812622217,2.67312198207989e-112,2.95266924230835,ELF4,Inter,Mic
GPN3,15.2000061372286,0.799018614561652,1.40744128627709e-110,2.3532903006415,ELF4,Inter,Mic
SEL1L,14.5200119531423,0.797730919211633,5.69545388945151e-110,2.3092750474583,ELF4,Inter,Mic
DTX2,11.1942912728449,0.794395641852917,2.03210968692204e-108,4.16366184517716,ELF4,Inter,Mic
EIF3J,7.0628593658265,0.794170315082531,2.58049221188345e-108,2.72544859353964,ELF4,Inter,Mic
DUSP1,15.8475670353533,0.789310658202424,4.16097468286675e-106,2.25162916820571,ELF4,Inter,Mic
DRAM2,12.4558195792951,0.777332324190429,6.57234081930265e-101,2.00910626407263,ELF4,Inter,Mic
CEPT1,12.0534851745328,0.771559625372299,1.6186866121933e-98,2.00910626407263,ELF4,Inter,Mic
ACTR3,10.0846301913695,0.767232558491461,9.03535011981677e-97,2.72544859353964,ELF4,Inter,Mic
ZNF592,13.6512995632978,0.765866092738923,3.16104712133894e-96,2.74452267323503,ELF4,Inter,Mic
TMC8,16.9743198565833,0.750153371452672,3.14568522295865e-90,2.1038113561247,ELF4,Inter,Mic
SBNO2,31.4230434442913,0.743525138072254,7.85860808636807e-88,3.04493375828027,ELF4,Inter,Mic
STIP1,10.4902397425634,0.739772663759231,1.66128124699583e-86,2.60128313068291,ELF4,Inter,Mic
VPS29,16.6811093414543,0.736513145263163,2.2547547771125e-85,2.24472356959472,ELF4,Inter,Mic
STK10,23.254804042157,0.724362998104489,2.69487590599474e-81,3.32861809936078,ELF4,Inter,Mic
ZNF28,18.9339554440749,0.721361819179163,2.53449048949823e-80,4.62412164527695,ELF4,Inter,Mic
ARPC3,17.2963305818409,0.709402099321437,1.44227773206299e-76,2.24472356959472,ELF4,Inter,Mic
ZNF431,7.5600374400301,0.709048756123956,1.84939304786076e-76,2.72544859353964,ELF4,Inter,Mic
MFNG,30.3607257781306,0.708022201123234,3.80146128059647e-76,2.08325659051787,ELF4,Inter,Mic
CHST11,10.293310586972,0.707343694709119,6.11073581465453e-76,2.05172658368221,ELF4,Inter,Mic
IFI30,35.0523597589184,0.702095948861068,2.29236090283121e-74,3.09587250589908,ELF4,Inter,Mic
TRIM38,16.7577414606095,0.700937904463987,5.04662831118801e-74,3.81231861529912,ELF4,Inter,Mic
DENND2D,14.5656710822463,0.700570543484094,6.47884764670491e-74,2.00910626407263,ELF4,Inter,Mic
TCIRG1,30.9148389099251,0.700225791698621,8.18585245965935e-74,3.90504332727991,ELF4,Inter,Mic
CD300A,33.4942764674275,0.700224767387857,8.1915389553452e-74,2.02803189503397,ELF4,Inter,Mic
PATL2,10.4664206432474,0.698874100012471,2.0410738769613e-73,2.72544859353964,ELF4,Inter,Mic
C3,28.3371197565035,0.698637534090909,2.39372265727314e-73,2.1038113561247,ELF4,Inter,Mic
ARHGAP45,36.5489870599307,0.697436488438676,5.36074297101128e-73,3.59458129981229,ELF4,Inter,Mic
ARHGDIB,9.46780255255503,0.697219145467707,6.20027351239203e-73,2.00910626407263,ELF4,Inter,Mic
HIST1H2BF,15.9462414028486,0.696775954933838,8.33766366672947e-73,2.05172658368221,ELF4,Inter,Mic
DSE,12.1021477057925,0.69513642677474,2.48276436372202e-72,2.9041233393031,ELF4,Inter,Mic
HIST1H3D,15.7548735916864,0.694848016041839,3.00590110776576e-72,2.05172658368221,ELF4,Inter,Mic
VAV1,28.6277485441738,0.69380273012204,6.00094812839692e-72,2.1038113561247,ELF4,Inter,Mic
HFE,14.282378699753,0.691141958174101,3.44409485517527e-71,2.3092750474583,ELF4,Inter,Mic
HIST1H1C,12.3444828730826,0.689124983683106,1.27823965739353e-70,2.3092750474583,ELF4,Inter,Mic
LAMTOR2,10.2891193434115,0.688103331275695,2.47464723905909e-70,3.08389833344811,ELF4,Inter,Mic
ADGRE1,29.0517619519079,0.687338434114625,4.04897262841342e-70,2.25162916820571,ELF4,Inter,Mic
UNC93B1,33.5492284522605,0.687236989507664,4.32231569502476e-70,4.0634157126954,ELF4,Inter,Mic
ARRDC2,25.767409318236,0.686085752089603,9.04499761689335e-70,2.06072970087864,ELF4,Inter,Mic
LRRC25,38.7561783781762,0.682714937439836,7.69513939188844e-69,2.88991063187609,ELF4,Inter,Mic
ATP6V0E1,17.4073141456345,0.677137758341454,2.49842724429759e-67,2.60038508019685,ELF4,Inter,Mic
TMEM173,32.7352273311497,0.675682919073571,6.11532295974208e-67,3.18307302391355,ELF4,Inter,Mic
ZNF600,12.955047300838,0.674432439389636,1.31457221382246e-66,2.72544859353964,ELF4,Inter,Mic
CALHM6,18.3147509054977,0.671908794964677,6.08560981192964e-66,2.3532903006415,ELF4,Inter,Mic
FBXW11,14.7616305288234,0.661987976328992,2.18089940722625e-63,2.00910626407263,ELF4,Inter,Mic
RNF7,7.65535616270647,0.646454560705024,1.40335624289896e-59,2.72544859353964,ELF4,Inter,Mic
ZNF816,16.2906619606151,0.638528591568071,1.0132668626592e-57,3.39327651924845,ELF4,Inter,Mic
MEF2B,8.6308981494873,0.63654760640118,2.89456750423391e-57,2.00910626407263,ELF4,Inter,Mic
ZNF611,9.75303973348428,0.63197266306633,3.17513908773487e-56,3.01092709546656,ELF4,Inter,Mic
SMURF2,14.8617607322673,0.623338668574791,2.61998366290168e-54,2.47158686709306,ELF4,Inter,Mic
ZNF845,14.281161099274,0.619274427857781,1.99478258063303e-53,6.63316109173722,ELF4,Inter,Mic
ANKRD11,17.317467010245,0.610958593600549,1.1584089683563e-51,3.52789404611786,ELF4,Inter,Mic
IL12RB1,40.5668636157396,0.610663022523824,1.33530723916045e-51,3.83415638488562,ELF4,Inter,Mic
TRG-AS1,12.419177794788,0.608570967379844,3.63552963185312e-51,6.63316109173722,ELF4,Inter,Mic
MCM7,11.0455470998937,0.586416313112327,9.42209633502056e-47,2.14455976616756,ELF4,Inter,Mic
SH3BP1,23.5239007850108,0.568571423546754,1.95362103856759e-43,3.04903604281181,ELF4,Inter,Mic
BLOC1S1,8.36111566664137,0.566860090953784,3.96582025703618e-43,2.72544859353964,ELF4,Inter,Mic
TRIP10,10.7124108307174,0.560216116509498,5.96146850072278e-42,2.25162916820571,ELF4,Inter,Mic
RNF144B,11.6043183138255,0.559017678895377,9.6558562567793e-42,2.33156446804123,ELF4,Inter,Mic
NPC1,11.8382856460247,0.556004656332395,3.22068540987736e-41,2.14861616582308,ELF4,Inter,Mic
ZNF738,9.59053417260925,0.553780787663584,7.77102641417463e-41,2.49792264023011,ELF4,Inter,Mic
UBE2D2,19.0590836673437,0.547455956555026,9.1840827284572e-40,2.74452267323503,ELF4,Inter,Mic
LNCTAM34A,8.44690214190002,0.542943446650158,5.17902810912059e-39,2.47158686709306,ELF4,Inter,Mic
GPC2,11.0334413652119,0.540095052548786,1.52273935443699e-38,2.05172658368221,ELF4,Inter,Mic
ZNF525,12.1281722959281,0.538190529074285,3.11520993913349e-38,4.16366184517716,ELF4,Inter,Mic
SSH1,24.750634822941,0.535938192001477,7.21700736284615e-38,2.46267865572049,ELF4,Inter,Mic
ZNF160,24.8767376644504,0.524941044818165,3.98891289004191e-36,5.10147454685345,ELF4,Inter,Mic
SLC7A2,35.9143720308783,0.791618983767272,3.78241782230023e-107,3.63619189705865,EMX2,Inter,Ast_Inh
PITPNC1,23.3304714772167,0.766065714128682,2.6338414600891e-96,2.09901945841223,EMX2,Inter,Ast_Inh
MIR4300HG,13.4547123118325,0.759664108009992,8.3571109372397e-94,3.17928732355521,EMX2,Inter,Ast_Inh
LRRC3B,8.58296014838847,0.752757555985352,3.42635255166176e-91,2.21233875516233,EMX2,Inter,Ast_Inh
LEKR1,20.1081704919432,0.703194035716542,1.08101503015118e-74,2.26774663754507,EMX2,Inter,Ast_Inh
EFEMP1,20.2116765026481,0.676769476438879,3.13510057520577e-67,2.04607293204446,EMX2,Inter,Ast_Inh
ABHD1,9.13110413322028,0.630039644412744,8.63457526927924e-56,2.15047911624111,EMX2,Inter,Ast_Inh
LINC01995,9.76522958820926,0.629182234739516,1.34272368248989e-55,2.04607293204446,EMX2,Inter,Ast_Inh
FGL1,18.3170724602382,0.602043355899051,7.88067612703298e-50,2.38776854491328,EMX2,Inter,Ast_Inh
METAP1D,10.3261133544323,0.536508275232288,5.83846572804872e-38,2.46390643051315,EMX2,Inter,Ast_Inh
MGST1,22.9166874835392,0.530403782699743,5.53825143939642e-37,3.31224465039837,EMX2,Inter,Ast_Inh
EOGT,8.6650240875632,0.514082057532996,1.81863852706109e-34,2.27067287710979,EMX2,Inter,Ast_Inh
RPL13,9.4002417431995,0.812875152397708,2.10497923155081e-117,2.5054584980839,ERF,Inter,Mic
KDELR2,7.19769717393759,0.783924401499491,9.9260909732033e-104,2.14926657597093,ERF,Inter,Mic
TM9SF3,10.2407179292581,0.746166011018123,8.89157737284599e-89,2.09969367591485,ERF,Inter,Mic
WASHC4,15.1172789047318,0.74303160963718,1.17670506051448e-87,2.14926657597093,ERF,Inter,Mic
EGLN1,11.5887211005583,0.731398990421403,1.24768827679854e-83,2.6700422176487,ERF,Inter,Mic
USF1,16.0810420084462,0.72654581366881,5.17933653477247e-82,2.09969367591485,ERF,Inter,Mic
TSNAX,14.4015621918812,0.722683885166542,9.48243735105675e-81,2.81439460112401,ERF,Inter,Mic
CTDNEP1,11.6869704089872,0.717070034751946,5.94499659376981e-79,2.40995242453095,ERF,Inter,Mic
ITM2B,20.2258228869056,0.714487318540481,3.85808703953159e-78,2.24557831247074,ERF,Inter,Mic
ENGASE,10.6766542540777,0.702610911515322,1.61230712273474e-74,2.32520381246399,ERF,Inter,Mic
RNF114,9.50126399237358,0.701250639823383,4.07889327407993e-74,3.09412017783855,ERF,Inter,Mic
ZNF592,13.4952213870861,0.699052033338087,1.81022360955528e-73,2.12170623030155,ERF,Inter,Mic
DISC1,14.0484609981283,0.691526105398018,2.6795577087529e-71,2.17055638515285,ERF,Inter,Mic
FGD3,15.4169287112804,0.691475793982573,2.76908311258854e-71,2.03260713528517,ERF,Inter,Mic
CARD8,12.3653868998417,0.687204876579519,4.41213401617595e-70,2.01918233817248,ERF,Inter,Mic
ARL8B,7.35346172701259,0.676602742080418,3.47377526496151e-67,2.12170623030155,ERF,Inter,Mic
ARHGAP30,25.2745935886505,0.672733362598107,3.69440423771089e-66,2.17055638515285,ERF,Inter,Mic
